datetime,predicted_price
2022-05-09 20:00:00,311.92075
2022-05-09 21:00:00,312.02838
2022-05-09 22:00:00,294.35944
2022-05-09 23:00:00,298.5389
2022-05-10 00:00:00,156.43494
2022-05-10 01:00:00,302.04022
2022-05-10 02:00:00,300.27148
2022-05-10 03:00:00,300.81436
2022-05-10 04:00:00,302.98697
2022-05-10 05:00:00,309.7679
2022-05-10 06:00:00,324.6029
2022-05-10 07:00:00,314.21985
2022-05-10 08:00:00,315.88947
2022-05-10 09:00:00,324.22675
2022-05-10 10:00:00,277.3653
2022-05-10 11:00:00,266.26825
2022-05-10 12:00:00,274.82727
2022-05-10 13:00:00,271.91034
2022-05-10 14:00:00,284.35147
2022-05-10 15:00:00,280.34424
2022-05-10 16:00:00,275.11145
2022-05-10 17:00:00,301.11743
2022-05-10 18:00:00,317.54645
2022-05-10 19:00:00,325.23135
2022-05-10 20:00:00,324.7265
2022-05-10 21:00:00,323.06027
2022-05-10 22:00:00,324.84738
2022-05-10 23:00:00,321.4059
2022-05-11 00:00:00,101.968544
2022-05-11 01:00:00,281.07913
2022-05-11 02:00:00,279.47247
2022-05-11 03:00:00,316.5385
2022-05-11 04:00:00,297.21536
2022-05-11 05:00:00,315.9338
2022-05-11 06:00:00,337.18094
2022-05-11 07:00:00,300.43835
2022-05-11 08:00:00,303.56976
2022-05-11 09:00:00,320.73505
2022-05-11 10:00:00,296.0281
2022-05-11 11:00:00,283.78815
2022-05-11 12:00:00,262.61826
2022-05-11 13:00:00,263.6694
2022-05-11 14:00:00,263.1259
2022-05-11 15:00:00,274.86734
2022-05-11 16:00:00,273.24445
2022-05-11 17:00:00,276.89856
2022-05-11 18:00:00,323.57224
2022-05-11 19:00:00,327.13144
2022-05-11 20:00:00,327.65012
2022-05-11 21:00:00,328.48553
2022-05-11 22:00:00,316.42432
2022-05-11 23:00:00,334.9697
2022-05-12 00:00:00,90.31144
2022-05-12 01:00:00,276.7382
2022-05-12 02:00:00,251.27888
2022-05-12 03:00:00,257.44876
2022-05-12 04:00:00,263.23422
2022-05-12 05:00:00,263.295
2022-05-12 06:00:00,296.2548
2022-05-12 07:00:00,280.5819
2022-05-12 08:00:00,292.449
2022-05-12 09:00:00,298.0486
2022-05-12 10:00:00,269.1139
2022-05-12 11:00:00,268.89313
2022-05-12 12:00:00,256.43518
2022-05-12 13:00:00,259.13806
2022-05-12 14:00:00,257.32336
2022-05-12 15:00:00,253.19958
2022-05-12 16:00:00,295.0101
2022-05-12 17:00:00,307.25708
2022-05-12 18:00:00,302.1803
2022-05-12 19:00:00,302.1028
2022-05-12 20:00:00,300.7111
2022-05-12 21:00:00,310.06686
2022-05-12 22:00:00,290.71973
2022-05-12 23:00:00,314.6301
2022-05-13 00:00:00,116.340775
2022-05-13 01:00:00,316.1887
2022-05-13 02:00:00,303.58472
2022-05-13 03:00:00,303.51492
2022-05-13 04:00:00,301.71075
2022-05-13 05:00:00,305.54492
2022-05-13 06:00:00,327.8356
2022-05-13 07:00:00,318.05225
2022-05-13 08:00:00,317.89188
2022-05-13 09:00:00,321.59958
2022-05-13 10:00:00,292.80576
2022-05-13 11:00:00,280.41232
2022-05-13 12:00:00,249.95662
2022-05-13 13:00:00,248.97032
2022-05-13 14:00:00,263.95804
2022-05-13 15:00:00,265.39377
2022-05-13 16:00:00,267.16183
2022-05-13 17:00:00,277.60703
2022-05-13 18:00:00,294.47812
2022-05-13 19:00:00,305.36917
2022-05-13 20:00:00,337.28824
2022-05-13 21:00:00,313.14658
2022-05-13 22:00:00,326.85046
2022-05-13 23:00:00,314.3137
2022-05-14 00:00:00,74.36379
2022-05-14 01:00:00,315.8149
2022-05-14 02:00:00,314.39194
2022-05-14 03:00:00,318.87592
2022-05-14 04:00:00,318.48016
2022-05-14 05:00:00,310.42288
2022-05-14 06:00:00,291.95328
2022-05-14 07:00:00,323.64505
2022-05-14 08:00:00,316.08835
2022-05-14 09:00:00,318.23785
2022-05-14 10:00:00,303.1517
2022-05-14 11:00:00,252.34628
2022-05-14 12:00:00,268.84976
2022-05-14 13:00:00,249.82445
2022-05-14 14:00:00,253.6544
2022-05-14 15:00:00,249.22585
2022-05-14 16:00:00,252.52312
2022-05-14 17:00:00,259.31912
2022-05-14 18:00:00,331.37872
2022-05-14 19:00:00,331.84573
2022-05-14 20:00:00,323.4823
2022-05-14 21:00:00,323.44034
2022-05-14 22:00:00,320.12683
2022-05-14 23:00:00,316.37994
2022-05-15 00:00:00,79.148026
2022-05-15 01:00:00,288.17
2022-05-15 02:00:00,292.0317
2022-05-15 03:00:00,293.73697
2022-05-15 04:00:00,290.15363
2022-05-15 05:00:00,293.55914
2022-05-15 06:00:00,292.57898
2022-05-15 07:00:00,275.5068
2022-05-15 08:00:00,273.5135
2022-05-15 09:00:00,317.66962
2022-05-15 10:00:00,247.89198
2022-05-15 11:00:00,247.64136
2022-05-15 12:00:00,247.12263
2022-05-15 13:00:00,247.23984
2022-05-15 14:00:00,220.92877
