datetime,Dam,Solar,NaturalGas,Ror,HardCoal,Nuclear,WindOnshore,WindOffshore
2019-05-11 20:00:00,141.5,305.5,4270.75,1917.0,2238.25,6605.0,15917.75,2848.0
2019-05-11 21:00:00,68.0,2.25,4147.5,1940.5,2342.5,6589.5,16107.0,2785.75
2019-05-11 22:00:00,49.75,0.0,4144.75,1948.0,2206.25,6559.25,15999.0,2666.0
2019-05-11 23:00:00,103.0,0.0,3859.75,1965.0,2295.0,6573.5,15477.5,2421.5
2019-05-12 00:00:00,77.75,0.0,3447.75,1987.25,2030.25,6610.75,15052.25,2602.5
2019-05-12 01:00:00,50.25,0.0,3236.0,1990.5,1738.0,6598.25,15000.25,2787.75
2019-05-12 02:00:00,63.0,0.0,3049.25,1997.0,1717.25,6507.25,15079.75,2996.75
2019-05-12 03:00:00,54.5,0.0,3044.75,1995.5,1728.75,6487.5,14788.25,3186.0
2019-05-12 04:00:00,32.75,0.0,3077.5,1991.5,1873.25,6471.0,14143.25,3191.25
2019-05-12 05:00:00,32.5,43.5,3078.75,1993.5,1926.75,6457.25,14004.5,3094.25
2019-05-12 06:00:00,171.5,853.75,3112.75,2003.75,1920.5,6307.0,13025.0,3185.75
2019-05-12 07:00:00,70.75,3483.0,3087.75,2017.0,1933.75,6495.0,11091.75,2960.75
2019-05-12 08:00:00,93.0,7525.0,3178.75,2022.0,1935.75,6596.0,11429.75,2915.5
2019-05-12 09:00:00,79.25,11785.5,3250.75,2039.75,1480.0,6538.0,12206.25,2832.0
2019-05-12 10:00:00,78.75,15691.0,3138.5,2054.5,1453.5,6441.25,11696.0,3038.75
2019-05-12 11:00:00,69.0,19263.25,3132.0,2059.5,1447.5,6378.25,12105.25,2973.0
2019-05-12 12:00:00,114.0,21340.0,2973.25,2036.5,1418.5,6023.5,12528.75,2890.25
2019-05-12 13:00:00,78.5,21880.75,2863.75,1969.0,1397.25,5698.25,13356.75,2734.25
2019-05-12 14:00:00,82.0,21280.5,2859.0,1850.5,1368.25,5650.0,13777.75,2860.75
2019-05-12 15:00:00,111.5,19262.75,2888.25,1850.75,1344.0,5551.75,14229.5,3061.0
2019-05-12 16:00:00,60.75,16056.0,2865.0,1970.5,1174.25,5566.0,14873.75,2973.25
2019-05-12 17:00:00,113.25,11626.5,2887.0,2059.5,1176.0,5962.75,15533.0,2982.0
2019-05-12 18:00:00,140.25,6750.75,3223.5,2095.75,1362.75,6499.0,15587.0,2992.75
2019-05-12 19:00:00,142.0,2725.75,3446.5,2088.25,1745.25,6569.5,14987.25,2857.5
2019-05-12 20:00:00,116.5,464.0,3499.75,2078.25,2098.25,6599.0,13314.0,2621.25
2019-05-12 21:00:00,20.25,3.25,3667.0,2064.0,2457.5,6589.5,13685.0,2329.0
2019-05-12 22:00:00,60.25,0.0,3744.75,2049.25,2292.0,6600.25,14099.75,1929.75
2019-05-12 23:00:00,91.5,0.0,3581.0,2042.75,2266.0,6597.75,13911.5,1796.5
2019-05-13 00:00:00,59.25,0.0,3470.5,2041.75,1932.0,6487.75,13970.0,1558.0
2019-05-13 01:00:00,123.5,0.0,3377.75,2028.25,1706.25,6511.75,13620.75,1389.5
2019-05-13 02:00:00,144.0,0.0,3442.5,2020.75,1662.5,6531.0,13203.0,1377.25
2019-05-13 03:00:00,133.5,0.0,3713.75,2011.75,1841.75,6534.25,13073.75,1356.0
2019-05-13 04:00:00,79.0,0.0,3907.0,1996.25,2781.5,6520.5,12852.0,1185.0
2019-05-13 05:00:00,147.0,61.75,4311.25,1978.5,4653.0,6610.5,11971.25,1125.5
2019-05-13 06:00:00,103.25,1429.5,5050.5,1953.75,6237.5,6626.0,10310.5,1154.5
2019-05-13 07:00:00,60.5,5831.75,5145.0,1926.5,6982.75,6626.25,7226.25,1197.75
2019-05-13 08:00:00,95.5,12604.0,5152.5,1899.0,7064.0,6623.25,5133.5,1192.5
2019-05-13 09:00:00,71.75,19420.75,5009.0,1876.0,6963.75,6628.25,4796.25,1074.5
2019-05-13 10:00:00,49.25,24686.5,5002.0,1854.25,6426.5,6630.75,5574.25,851.0
2019-05-13 11:00:00,50.75,27055.5,4913.75,1856.0,5485.5,6632.0,7349.25,690.75
2019-05-13 12:00:00,80.75,27183.75,4690.25,1874.5,4501.5,6628.75,9645.5,575.5
2019-05-13 13:00:00,69.0,26553.25,4664.0,1891.25,4153.75,6568.0,10629.0,740.75
2019-05-13 14:00:00,161.5,25421.0,4540.25,1944.25,3992.5,6596.25,11088.25,1145.5
2019-05-13 15:00:00,149.25,22938.0,4253.5,1974.75,3907.75,6532.25,12384.75,1351.0
2019-05-13 16:00:00,142.5,19401.0,4212.25,1988.75,3932.25,6520.25,13346.5,1370.75
2019-05-13 17:00:00,188.75,14143.5,4299.5,1984.75,5043.5,6536.0,13672.0,1322.25
2019-05-13 18:00:00,199.5,8089.75,4837.0,1965.75,6265.5,6583.75,13468.0,1136.0
2019-05-13 19:00:00,188.75,3105.5,4940.0,1966.0,6920.25,6617.25,12224.75,1199.0
2019-05-13 20:00:00,308.0,472.25,4954.75,1959.0,7104.75,6628.25,10512.0,1223.0
2019-05-13 21:00:00,88.0,3.0,4880.5,1949.75,7068.5,6624.0,10291.75,1368.5
2019-05-13 22:00:00,142.5,0.0,4830.25,1949.0,6676.25,6620.25,11193.25,1017.75
2019-05-13 23:00:00,98.5,0.0,4738.5,1948.5,6229.25,6575.5,11338.25,976.75
2019-05-14 00:00:00,141.5,0.0,4575.5,1942.5,4838.25,6590.25,10980.0,1092.5
2019-05-14 01:00:00,82.25,0.0,4542.75,1947.75,3835.0,6604.0,10294.5,1134.25
2019-05-14 02:00:00,262.75,0.0,4551.25,1955.75,3490.75,6612.5,10042.5,987.75
2019-05-14 03:00:00,177.25,0.0,4561.75,1948.25,3470.25,6612.25,10063.75,923.5
2019-05-14 04:00:00,143.5,0.0,4379.0,1944.0,3924.75,6610.25,10051.25,820.5
2019-05-14 05:00:00,154.25,80.25,4605.0,1932.75,5361.25,6616.0,10020.25,681.75
2019-05-14 06:00:00,124.75,1451.0,4964.5,1913.75,6979.25,6647.75,9089.0,478.5
2019-05-14 07:00:00,101.25,5903.0,5240.0,1912.0,7275.0,6648.25,6319.75,337.75
2019-05-14 08:00:00,97.5,12607.25,5155.5,1920.5,7130.5,6647.0,4454.5,256.75
2019-05-14 09:00:00,85.25,18507.5,5036.0,1922.75,6590.5,6647.75,5235.75,134.5
2019-05-14 10:00:00,98.0,21804.25,4977.25,1915.5,5458.25,6652.25,6710.75,47.0
2019-05-14 11:00:00,88.5,22355.75,4978.75,1914.5,5433.75,6647.0,8356.75,9.75
2019-05-14 12:00:00,119.0,22152.0,4859.75,1916.0,4573.5,6610.25,9396.75,50.5
2019-05-14 13:00:00,160.75,21753.0,4753.0,1941.5,4312.25,6598.75,10148.5,29.5
2019-05-14 14:00:00,83.5,20915.25,4860.75,1948.5,4462.5,6589.25,10894.25,78.75
2019-05-14 15:00:00,79.25,19278.25,4615.0,1954.75,4242.25,6528.5,11904.5,121.0
2019-05-14 16:00:00,77.5,16329.0,4560.0,1940.0,4283.25,6467.75,12715.25,132.0
2019-05-14 17:00:00,108.5,12173.25,4842.5,1923.75,5275.0,6538.75,12967.5,192.25
2019-05-14 18:00:00,91.5,7201.0,5143.25,1911.25,6461.5,6620.75,13013.5,254.0
2019-05-14 19:00:00,137.0,2923.0,5206.75,1910.5,6954.75,6622.5,12229.25,312.25
2019-05-14 20:00:00,100.0,534.0,5220.25,1902.0,7040.0,6637.25,10471.5,418.5
2019-05-14 21:00:00,33.0,5.25,5083.5,1903.5,6871.25,6629.75,10610.0,481.25
2019-05-14 22:00:00,56.25,0.0,5021.5,1897.75,6627.0,6609.0,11300.5,485.5
2019-05-14 23:00:00,81.0,0.0,4933.25,1895.5,5649.75,6608.75,11590.5,439.5
2019-05-15 00:00:00,80.5,0.0,4525.5,1877.5,4765.75,6596.0,11072.0,380.75
2019-05-15 01:00:00,59.75,0.0,4550.75,1874.75,4194.25,6612.0,10171.0,216.25
2019-05-15 02:00:00,69.25,0.0,4689.75,1869.75,3712.25,6615.0,9468.0,101.0
2019-05-15 03:00:00,62.75,0.0,4795.5,1870.0,3735.5,6622.0,8784.5,58.75
2019-05-15 04:00:00,83.5,0.0,4824.25,1854.75,4131.75,6620.25,8642.0,63.75
2019-05-15 05:00:00,120.5,66.75,4965.25,1838.75,5310.75,6620.25,8241.75,118.5
2019-05-15 06:00:00,192.5,1222.75,5403.5,1813.5,6843.0,6634.5,7720.0,160.5
2019-05-15 07:00:00,328.75,4682.5,5538.5,1800.0,7111.25,6644.5,5993.0,197.0
2019-05-15 08:00:00,337.0,9794.5,5598.0,1799.25,7127.0,6652.25,4467.5,158.0
2019-05-15 09:00:00,149.5,15151.5,5608.0,1795.0,6782.25,6642.0,6438.0,104.0
2019-05-15 10:00:00,143.5,19343.75,5285.0,1813.0,5770.75,6619.75,8242.75,117.0
2019-05-15 11:00:00,192.5,21862.0,4830.5,1807.5,5091.75,6624.25,9118.5,192.5
2019-05-15 12:00:00,143.25,22173.5,4862.75,1795.75,4762.5,6598.75,9503.5,281.75
2019-05-15 13:00:00,100.25,21068.75,4840.25,1803.0,4653.0,6592.0,10243.25,340.25
2019-05-15 14:00:00,65.75,18922.5,4469.5,1809.0,4717.5,6582.75,10684.5,323.0
2019-05-15 15:00:00,109.0,16002.0,4459.75,1801.0,4642.5,6589.25,10925.5,335.0
2019-05-15 16:00:00,77.25,12544.5,4690.0,1794.75,5256.0,6590.0,11325.0,455.0
2019-05-15 17:00:00,76.75,8812.25,4863.5,1792.25,5953.5,6583.25,11589.25,561.0
2019-05-15 18:00:00,115.5,5158.75,4999.5,1779.25,6594.75,6622.75,11732.75,693.25
2019-05-15 19:00:00,140.0,2103.75,5088.5,1755.0,7000.5,6628.5,10882.0,884.5
2019-05-15 20:00:00,111.75,369.0,5206.5,1753.75,6966.75,6628.5,9677.0,1133.25
2019-05-15 21:00:00,109.25,5.0,5159.0,1756.5,6796.25,6627.75,9382.0,1427.5
2019-05-15 22:00:00,113.0,0.0,4970.75,1758.5,6676.25,6626.5,9178.5,1803.25
2019-05-15 23:00:00,96.5,0.0,4917.75,1759.75,6118.5,6607.0,9086.0,1960.0
2019-05-16 00:00:00,106.25,0.0,5197.25,1762.25,4750.0,6592.0,9118.0,1923.25
2019-05-16 01:00:00,116.75,0.0,5087.0,1762.0,4472.0,6594.0,9216.0,1892.25
2019-05-16 02:00:00,59.0,0.0,4962.0,1744.25,4296.5,6602.75,9157.0,1931.75
2019-05-16 03:00:00,48.25,0.0,4918.5,1710.5,4314.0,6605.5,9146.75,1756.0
2019-05-16 04:00:00,46.25,0.0,4948.5,1678.75,4472.5,6606.5,9426.25,1484.25
2019-05-16 05:00:00,58.5,33.75,5243.5,1648.25,4994.25,6590.5,9593.5,1421.5
2019-05-16 06:00:00,228.0,723.75,5675.0,1631.75,6206.25,6614.25,9627.5,1638.0
2019-05-16 07:00:00,240.75,2626.75,5893.25,1634.5,6888.5,6636.75,8958.5,1811.5
2019-05-16 08:00:00,186.75,5298.5,6214.5,1634.5,6996.5,6629.0,8410.5,2135.25
2019-05-16 09:00:00,147.5,7905.5,6185.5,1638.75,6766.5,6622.25,8835.75,2284.0
2019-05-16 10:00:00,168.0,9804.0,6142.75,1675.0,6655.0,6626.25,9327.25,2253.0
2019-05-16 11:00:00,157.75,11086.0,6072.75,1721.5,6743.75,6616.5,9153.0,2413.25
2019-05-16 12:00:00,139.25,11855.5,5778.0,1754.5,6687.25,6612.25,8768.5,2529.5
2019-05-16 13:00:00,75.0,11853.25,5711.75,1769.0,6567.25,6613.5,8705.25,2563.0
2019-05-16 14:00:00,114.0,10777.5,5706.25,1781.0,6710.0,6610.5,8351.5,2711.5
2019-05-16 15:00:00,76.75,9050.25,5747.0,1774.75,7051.0,6607.0,8748.75,2994.5
2019-05-16 16:00:00,116.75,6852.0,5683.0,1767.25,6576.0,6602.5,9406.75,3258.75
2019-05-16 17:00:00,174.0,4632.75,5716.5,1756.75,7078.75,6596.5,9717.0,3145.5
2019-05-16 18:00:00,87.25,2690.0,5732.5,1739.5,7041.25,6587.25,10166.0,3583.5
2019-05-16 19:00:00,89.0,1048.25,5757.25,1737.25,6878.0,6590.5,9544.25,4202.75
2019-05-16 20:00:00,161.0,159.75,5732.25,1734.75,6739.5,6591.0,8996.25,4617.25
2019-05-16 21:00:00,184.25,2.0,5656.75,1737.25,6519.75,6588.75,8412.75,4852.0
2019-05-16 22:00:00,162.0,0.0,5479.0,1732.75,6352.25,6572.0,7234.5,4931.25
2019-05-16 23:00:00,213.5,0.0,5183.75,1739.0,5979.25,6552.25,6592.5,5011.75
2019-05-17 00:00:00,244.5,0.0,5098.75,1749.25,4301.0,6554.75,5923.25,4924.25
2019-05-17 01:00:00,217.0,0.0,5216.75,1761.0,3842.0,6559.5,5458.75,4639.5
2019-05-17 02:00:00,97.0,0.0,5251.25,1779.5,3892.75,6565.0,5088.5,4386.5
2019-05-17 03:00:00,141.75,0.0,5139.0,1780.25,3692.75,6561.25,4971.0,4362.5
2019-05-17 04:00:00,235.25,0.0,5313.25,1778.0,3792.0,6563.75,4578.5,4337.75
2019-05-17 05:00:00,200.75,78.0,5319.0,1774.25,4710.5,6557.75,4577.25,4405.75
2019-05-17 06:00:00,299.0,1069.0,5522.75,1765.0,6674.5,6587.5,4221.0,4476.25
2019-05-17 07:00:00,319.5,3706.5,5680.5,1753.5,7349.0,6600.25,4005.5,4107.5
2019-05-17 08:00:00,303.75,7792.0,5716.75,1777.5,7514.0,6603.5,3526.5,3508.25
2019-05-17 09:00:00,165.5,12552.75,5672.0,1793.75,7579.25,6604.25,3370.75,2931.25
2019-05-17 10:00:00,253.25,16432.5,5669.25,1786.0,7523.25,6600.75,3476.25,2501.0
2019-05-17 11:00:00,155.25,18777.25,5619.75,1790.75,7372.25,6592.0,3552.5,2669.25
2019-05-17 12:00:00,193.75,19652.25,5574.75,1791.75,7200.75,6586.75,3734.0,2368.25
2019-05-17 13:00:00,219.75,19757.5,5503.0,1801.25,6893.75,6546.75,3814.25,2053.5
2019-05-17 14:00:00,143.5,18905.75,5482.75,1800.75,6748.25,6519.5,3917.25,1943.25
2019-05-17 15:00:00,121.25,17361.5,5486.75,1787.75,6224.75,6514.0,4017.5,2049.5
2019-05-17 16:00:00,78.75,14587.75,5509.5,1786.75,6014.5,6506.0,3951.75,2174.5
2019-05-17 17:00:00,154.5,10704.0,5544.75,1791.5,6423.5,6255.75,3996.25,2164.5
2019-05-17 18:00:00,164.75,6257.25,5587.5,1789.75,6612.25,5642.5,4015.5,2243.75
2019-05-17 19:00:00,233.25,2560.0,5595.5,1799.25,6716.75,5423.75,4060.5,2469.25
2019-05-17 20:00:00,114.5,427.5,5538.75,1811.0,6692.5,5366.75,4517.25,2618.25
2019-05-17 21:00:00,139.5,3.25,5353.5,1807.5,6594.25,5356.75,5834.0,2392.75
2019-05-17 22:00:00,112.0,0.0,4912.25,1811.75,6342.25,5362.0,6520.75,2084.75
2019-05-17 23:00:00,58.25,0.0,4799.5,1815.5,5711.75,5352.25,6964.25,1927.25
2019-05-18 00:00:00,65.75,0.0,4730.75,1823.5,5182.5,5357.5,6960.0,1916.25
2019-05-18 01:00:00,67.5,0.0,4604.0,1823.25,4639.0,5357.0,6796.5,1681.25
2019-05-18 02:00:00,24.75,0.0,4599.0,1824.25,4453.25,5375.25,6660.25,1680.5
2019-05-18 03:00:00,22.0,0.0,4384.75,1825.5,4428.5,5385.25,6395.25,1971.25
2019-05-18 04:00:00,60.5,0.0,4369.0,1820.0,4319.75,5381.25,6233.0,2116.0
2019-05-18 05:00:00,62.0,118.0,4525.25,1816.0,4529.5,5383.0,6085.25,2268.75
2019-05-18 06:00:00,42.25,1656.25,4613.5,1806.25,4820.0,5378.0,5509.25,2045.0
2019-05-18 07:00:00,62.75,5707.75,4592.75,1796.0,5196.75,5390.75,3850.5,1713.75
2019-05-18 08:00:00,86.75,11489.75,4512.75,1800.75,5484.75,5390.0,2331.5,1429.0
2019-05-18 09:00:00,67.0,17539.5,4481.5,1803.0,5494.5,5384.0,2130.25,1210.5
2019-05-18 10:00:00,81.0,22585.75,4431.25,1805.0,4735.25,5374.25,2582.75,1137.75
2019-05-18 11:00:00,64.25,25899.5,4222.0,1802.25,4310.5,5354.75,3942.5,1232.0
2019-05-18 12:00:00,55.5,27428.5,4019.25,1806.5,4217.25,5340.75,4864.75,1417.25
2019-05-18 13:00:00,47.0,26872.25,3982.5,1800.25,3528.0,5366.0,4989.0,1429.5
2019-05-18 14:00:00,36.75,24446.25,4048.25,1794.5,3429.0,5365.75,4648.0,1569.0
2019-05-18 15:00:00,33.5,21079.5,4079.0,1789.0,3571.75,5362.25,4312.5,1558.75
2019-05-18 16:00:00,99.0,16946.75,4275.5,1781.0,3994.0,5330.75,4030.0,1667.25
2019-05-18 17:00:00,86.0,12457.75,4192.75,1783.75,4515.5,5358.0,4253.0,1586.25
2019-05-18 18:00:00,75.75,7821.0,3954.25,1775.75,5045.5,5360.0,4609.5,1347.25
2019-05-18 19:00:00,87.75,4018.5,3938.25,1776.5,5487.5,5357.25,4429.0,1538.25
2019-05-18 20:00:00,92.5,1729.5,3932.5,1775.75,5648.75,5355.25,4766.5,1905.25
2019-05-18 21:00:00,82.25,1526.5,3985.0,1765.25,5524.75,5350.25,5267.0,1935.5
2019-05-18 22:00:00,170.5,1716.0,4021.25,1762.25,5352.0,5346.25,5217.5,1750.5
2019-05-18 23:00:00,103.25,1716.0,4005.25,1760.75,5345.5,5348.5,4800.0,1685.0
2019-05-19 00:00:00,113.75,0.0,3834.5,1759.0,5038.5,5361.5,4179.25,1429.0
2019-05-19 01:00:00,86.75,0.0,3766.75,1757.75,4906.0,5365.25,3276.5,1232.5
2019-05-19 02:00:00,67.0,0.0,3625.0,1760.75,4144.0,5370.0,2784.0,1037.25
2019-05-19 03:00:00,34.75,0.0,3642.0,1764.0,3966.75,5370.0,2830.0,901.0
2019-05-19 04:00:00,38.25,0.0,3607.75,1763.5,4053.75,5369.0,2902.25,808.25
2019-05-19 05:00:00,44.25,122.5,3336.75,1764.5,3684.25,5371.25,2946.0,778.25
2019-05-19 06:00:00,97.5,1707.25,3286.0,1758.5,3449.25,5362.75,3388.5,770.75
2019-05-19 07:00:00,18.0,5464.5,3316.75,1752.75,3351.75,5364.25,3044.0,690.0
2019-05-19 08:00:00,41.0,10741.25,3352.5,1757.25,3372.0,5331.25,1894.5,657.5
2019-05-19 09:00:00,42.75,16019.25,3473.0,1759.0,3390.5,5363.25,1530.25,671.75
2019-05-19 10:00:00,27.25,20708.0,3383.75,1767.75,3272.25,5377.0,2052.75,640.25
2019-05-19 11:00:00,40.75,24365.0,3234.5,1774.25,3111.0,5357.75,2868.25,721.5
2019-05-19 12:00:00,38.75,25672.5,3018.0,1776.25,3131.5,5295.75,3225.0,853.25
2019-05-19 13:00:00,41.75,25237.5,2984.25,1785.0,3219.5,5342.5,3362.25,986.0
2019-05-19 14:00:00,28.0,22988.75,2984.25,1780.5,3228.75,5351.75,3512.5,1229.5
2019-05-19 15:00:00,38.75,19700.5,2815.0,1780.25,3184.5,5335.5,4708.5,1315.25
2019-05-19 16:00:00,60.5,15294.5,3008.0,1767.75,3121.75,5343.5,6347.5,1447.5
2019-05-19 17:00:00,69.5,10464.75,3206.0,1773.75,3261.25,5346.5,7538.25,1656.0
2019-05-19 18:00:00,39.75,6121.75,3446.25,1763.75,4421.25,5338.25,7576.5,1906.0
2019-05-19 19:00:00,74.25,2527.0,3604.25,1769.75,5383.75,5341.0,7530.75,2163.75
2019-05-19 20:00:00,152.5,459.0,3593.75,1770.5,5494.75,5335.5,7380.75,1885.25
2019-05-19 21:00:00,127.25,4.0,3942.5,1787.0,5478.25,5336.5,6878.75,1708.25
2019-05-19 22:00:00,120.5,0.0,4041.0,1812.75,5457.75,5331.75,6589.25,1905.5
2019-05-19 23:00:00,55.0,0.0,4000.5,1823.0,5531.0,5327.5,6777.75,1457.0
2019-05-20 00:00:00,59.5,0.0,3927.75,1838.0,5310.0,5333.25,6678.25,1084.5
2019-05-20 01:00:00,100.5,0.0,4062.5,1835.75,4444.0,5344.0,6347.75,935.0
2019-05-20 02:00:00,94.5,0.0,4086.25,1835.5,3910.25,5354.5,5869.25,1071.25
2019-05-20 03:00:00,92.5,0.0,4204.5,1853.25,3656.75,5348.25,4994.25,1356.0
2019-05-20 04:00:00,79.5,0.0,4457.0,1868.0,4157.25,5340.25,4441.25,1406.25
2019-05-20 05:00:00,78.75,93.0,4948.5,1870.25,5478.75,5352.25,4218.75,1306.25
2019-05-20 06:00:00,219.75,1169.25,5818.0,1862.0,6681.0,5377.0,4060.0,1138.5
2019-05-20 07:00:00,350.75,3335.25,6353.25,1862.75,7206.0,5381.75,3405.75,823.0
2019-05-20 08:00:00,278.0,5967.5,6626.75,1890.0,7287.0,5383.0,2784.75,458.0
2019-05-20 09:00:00,256.5,8699.5,6907.75,1910.75,7406.25,5389.5,2678.75,224.25
2019-05-20 10:00:00,270.25,10566.5,7012.5,1948.75,7606.25,5387.0,2982.25,276.25
2019-05-20 11:00:00,266.25,11910.25,7083.25,1994.0,7659.5,5385.25,3559.5,293.0
2019-05-20 12:00:00,278.0,12237.25,7027.0,2064.0,7678.0,5382.0,4127.5,403.25
2019-05-20 13:00:00,353.5,11847.5,6553.25,2118.25,7683.25,5384.75,4685.5,373.25
2019-05-20 14:00:00,295.5,10455.5,6667.0,2146.5,7663.25,5385.0,5838.75,246.75
2019-05-20 15:00:00,96.75,8944.75,6576.5,2153.0,7602.75,5380.5,7615.75,226.0
2019-05-20 16:00:00,202.25,7094.0,6530.25,2145.5,7493.5,5382.25,9049.25,441.75
2019-05-20 17:00:00,374.5,4895.5,6508.5,2148.5,7543.0,5386.5,10869.0,740.25
2019-05-20 18:00:00,148.25,2651.0,6515.75,2160.25,7410.0,5385.0,12058.25,1209.0
2019-05-20 19:00:00,138.0,1042.25,6468.5,2136.75,7489.75,5383.5,12060.0,1522.25
2019-05-20 20:00:00,98.0,212.0,6335.5,2117.75,7313.5,5380.0,12439.5,1494.5
2019-05-20 21:00:00,94.0,10.5,6016.75,2092.0,6981.0,5366.75,12214.25,1745.75
2019-05-20 22:00:00,89.25,0.0,5596.25,2070.25,6323.0,5344.75,12728.0,1722.0
2019-05-20 23:00:00,100.0,0.0,4917.75,2052.75,5089.0,5348.25,12751.0,1954.75
2019-05-21 00:00:00,139.25,0.0,4538.25,2061.5,3571.5,5289.25,12704.0,2048.0
2019-05-21 01:00:00,131.75,0.0,4582.25,2048.0,3121.75,5334.75,12630.5,1890.25
2019-05-21 02:00:00,70.25,0.0,4637.5,2036.5,3075.75,5336.0,12805.5,1790.75
2019-05-21 03:00:00,93.0,0.0,4548.0,2014.75,3124.75,5358.75,12375.75,1602.0
2019-05-21 04:00:00,117.75,0.0,4734.25,1980.5,3235.5,5370.5,11846.0,1478.0
2019-05-21 05:00:00,91.0,95.5,4812.5,1934.75,4202.75,5363.5,11598.25,1563.75
2019-05-21 06:00:00,138.5,713.5,5105.0,1892.0,5894.5,5363.0,12132.0,2097.5
2019-05-21 07:00:00,251.25,2240.0,5586.0,1861.0,6637.25,5370.0,12285.5,2409.25
2019-05-21 08:00:00,178.75,4281.75,5921.25,1827.5,6813.75,5369.5,11739.75,2381.75
2019-05-21 09:00:00,180.75,6322.5,5879.75,1789.5,6811.5,5374.5,11575.5,2251.0
2019-05-21 10:00:00,136.0,8002.75,5626.25,1803.0,6812.0,5373.75,11798.0,2204.0
2019-05-21 11:00:00,212.25,9422.0,5521.25,1799.75,6776.5,5372.5,11704.75,2287.0
2019-05-21 12:00:00,113.0,10048.5,5388.75,1784.25,6782.0,5350.0,11463.25,2630.0
2019-05-21 13:00:00,57.25,10002.5,5369.0,1757.25,6683.75,5335.5,11572.0,2751.5
2019-05-21 14:00:00,87.25,9468.75,5390.5,1815.75,6453.5,5339.5,11805.25,2983.5
2019-05-21 15:00:00,91.5,8215.5,5389.5,1850.0,6367.0,5346.0,12126.25,3105.0
2019-05-21 16:00:00,54.75,6661.5,5352.0,1840.0,6286.75,5365.75,13115.75,3262.5
2019-05-21 17:00:00,78.5,4716.25,5377.5,1828.25,6459.25,5367.0,14271.5,3164.0
2019-05-21 18:00:00,22.75,2758.75,5260.0,1830.5,6354.5,5367.5,15538.0,3110.5
2019-05-21 19:00:00,56.0,1151.0,5194.25,1846.25,6099.0,5368.75,16349.5,3479.5
2019-05-21 20:00:00,56.5,194.75,5157.75,1866.25,5905.5,5365.75,16383.0,3879.25
2019-05-21 21:00:00,89.0,5.5,5033.25,1865.0,5621.75,5354.25,16521.75,4097.0
2019-05-21 22:00:00,102.75,0.0,4893.0,1889.5,5249.0,5355.25,15763.0,4167.5
2019-05-21 23:00:00,100.0,0.0,4665.0,1888.75,4598.75,5332.25,15797.25,4083.75
2019-05-22 00:00:00,85.75,0.0,4204.0,1886.0,3324.0,5251.5,15709.5,3903.75
2019-05-22 01:00:00,67.5,0.0,4523.25,1886.0,3098.0,5308.75,15646.5,3803.25
2019-05-22 02:00:00,60.75,0.0,4228.75,1892.0,3078.0,5323.25,15692.25,3830.25
2019-05-22 03:00:00,58.0,0.0,4080.5,1891.0,3097.75,5293.0,15533.5,3981.0
2019-05-22 04:00:00,45.5,0.0,4288.25,1897.75,3122.25,5311.75,16199.25,4055.75
2019-05-22 05:00:00,58.0,48.0,4472.25,1892.25,3437.25,5330.0,17094.0,4031.0
2019-05-22 06:00:00,48.75,313.75,4792.75,1891.0,4976.25,5340.0,17746.0,3811.0
2019-05-22 07:00:00,44.5,1155.0,5267.0,1897.0,6024.25,5366.5,17952.5,3603.75
2019-05-22 08:00:00,126.75,2397.25,5386.5,1899.5,6102.0,5358.25,18232.75,3117.75
2019-05-22 09:00:00,161.75,3980.25,5356.25,1910.75,6157.0,5365.75,17958.75,2797.5
2019-05-22 10:00:00,198.5,6063.5,5332.5,1919.75,6153.0,5372.75,17575.0,2472.5
2019-05-22 11:00:00,181.75,8393.0,5358.25,1922.5,6236.5,5375.75,17468.5,2071.0
2019-05-22 12:00:00,136.75,10763.0,5272.5,1913.5,6259.25,5382.0,17233.75,1734.0
2019-05-22 13:00:00,179.25,12515.75,5230.0,1914.0,6040.0,5378.0,16608.75,1592.25
2019-05-22 14:00:00,180.0,13129.5,5183.0,1913.0,6070.5,5397.0,16323.0,1458.25
2019-05-22 15:00:00,118.0,12561.75,5166.25,1923.0,5980.25,5407.0,16363.5,1426.0
2019-05-22 16:00:00,110.25,11275.0,5167.75,1912.0,5984.75,5403.5,15619.25,1456.5
2019-05-22 17:00:00,181.5,9138.25,5169.25,1917.75,6169.5,5392.5,14878.75,1388.75
2019-05-22 18:00:00,208.5,6117.75,5231.5,1924.25,6304.0,5399.5,13439.0,1540.5
2019-05-22 19:00:00,199.75,2862.0,5221.75,1932.5,6445.5,5397.5,11454.0,1660.0
2019-05-22 20:00:00,153.75,630.25,5240.75,1934.5,6418.25,5400.0,8990.0,1597.0
2019-05-22 21:00:00,104.25,13.0,5233.5,1932.5,6367.0,5400.75,7607.75,1618.5
2019-05-22 22:00:00,117.0,0.0,5217.0,1932.5,6156.5,5397.75,6743.25,1398.5
2019-05-22 23:00:00,60.5,0.0,5035.75,1935.75,5366.0,5386.0,6069.5,1332.75
2019-05-23 00:00:00,106.25,0.0,4728.0,1963.75,4689.5,5395.0,5571.75,1496.0
2019-05-23 01:00:00,23.25,0.0,4916.75,1974.75,3452.5,5391.0,5103.0,1737.75
2019-05-23 02:00:00,17.75,0.0,4922.25,1990.0,3184.5,5402.75,4664.0,2020.0
